x_local,y_local
0.4279387549031526,1.7017558472289238
0.4279387549031526,1.601780003431486
0.3279698461992666,1.5018041596049443
0.22800093737896532,1.4018283158075064
0.22800093737896532,1.3018524719809648
0.22800093737896532,1.201876628183527
0.22800093737896532,1.101900784386089
0.22800093737896532,1.0019249405595474
0.12803202867507935,0.9019490967621095
0.12803202867507935,0.8019732529646717
0.12803202867507935,0.70199740913813
0.12803202867507935,0.6020215653406922
0.12803202867507935,0.5020457215141505
0.12803202867507935,0.40206987771671265
0.12803202867507935,0.3020940339192748
0.12803202867507935,0.20211819009273313
0.028063119971193373,0.10214234629529528
0.028063119971193373,0.0021665024978574365
